"gene","beta_age_rna","p_rna","FDR_rna"
"ENSG00000235493.1",0.00516856840015195,0.994618561959083,NA
"ENSG00000187118.12",-0.0473836159390909,1.3752247742905e-05,5.91537266747948e-05
"ENSG00000163512.13",-0.094751054884098,3.59707412583005e-13,7.42051981796555e-12
"ENSG00000206559.7",0.055000931985999,0.00390537152767442,0.00977951404540354
"ENSG00000234048.1",0.0120854059910699,0.973875891255172,NA
"ENSG00000230480.1",0.134377144804652,0.470011628133762,NA
"ENSG00000144642.21",0.0378634135210349,0.00774807495870367,0.0179512668532002
"ENSG00000215004.3",0.0635888615493161,0.848491481710567,NA
"ENSG00000235904.2",0.0205721326641139,0.415366776417894,0.522876371541954
"ENSG00000226216.1",0.0503914721009717,0.657023706065418,NA
"ENSG00000203506.5",0.107288262324747,0.000825185877086046,0.00242564901636049
"ENSG00000227795.1",0.0139041287339202,0.954466217949926,NA
"ENSG00000235593.1",0.197307553603478,0.00607702599405607,0.0144893881935119
"ENSG00000227260.1",0.253857868878844,2.73443587673325e-06,1.37610069117563e-05
"ENSG00000227549.1",0.0296943686290726,0.954853607426562,NA
"ENSG00000163513.17",0.0760844861012116,2.03905803433254e-05,8.45618623427252e-05
"ENSG00000224618.1",0.0705991870511852,0.616961299216234,NA
"ENSG00000261468.1",0.0187138877383239,0.427967644020673,0.535133930666595
"ENSG00000144644.14",0.209677928292014,0.000112841554962612,0.000398475991842218
"ENSG00000213854.3",0.0666326013894568,0.874727577839813,NA
"ENSG00000230111.1",0.00299431970502004,0.996861929761485,NA
"ENSG00000227339.1",0.0382564799270513,0.453188426544305,0.55918401947299
"ENSG00000163527.9",-0.0370061887321055,1.0842930234244e-05,4.7842221133513e-05
"ENSG00000144645.13",0.100241067956555,2.22743423562243e-08,1.72742751803758e-07
"ENSG00000232490.6",0.0606000048163184,0.501309430776128,0.604260419253327
"ENSG00000223965.2",-0.000735662879654208,0.997351256131989,NA
"ENSG00000197385.5",0.0631036471943136,0.0901015308486766,0.150004734101623
"ENSG00000235670.1",0.0331515891739513,0.72158400422511,NA
"ENSG00000201701.1",0.00262758321068111,0.997953506620132,NA
"ENSG00000152642.10",-0.00737297476600661,0.698785544786149,0.776393580085652
"ENSG00000236732.1",0.139965536391446,5.94398041231318e-06,2.78390815154023e-05
"ENSG00000237433.1",-0.215967569152042,3.33774146446578e-06,1.6546468186074e-05
"ENSG00000261572.1",0.0526483801247936,0.00758779056082953,0.0176242611721769
"ENSG00000170293.8",0.0572052104940924,0.000235186177000813,0.000778629834737204
"ENSG00000270377.1",0.0245682856550283,0.962641202073005,NA
"ENSG00000234737.1",0.0386821135294098,0.522576664216903,0.623020121764883
"ENSG00000153551.13",0.153387232938369,5.55077870608192e-09,4.81590582245766e-08
"ENSG00000091317.7",0.0240523130122499,0.0792750685044469,0.134609291901712
"ENSG00000276147.1",-0.00631862877146767,0.992075245116604,NA
"ENSG00000213849.3",0.0242399929103617,0.776587352297101,0.838520733608199
"ENSG00000144635.8",-0.0673948580343284,2.33975379112802e-14,6.14457101968363e-13
"ENSG00000226955.1",0.0365912357009582,0.897985078261898,NA
"ENSG00000231552.1",0.087261840220824,0.344028876916407,0.450709160061693
"ENSG00000237676.1",-0.00497898554915588,0.897697792483211,0.929335122911491
"ENSG00000182973.18",-0.0369374587863662,0.000199901990474382,0.00067154314418849
"ENSG00000251224.1",0.0168352055146595,0.934992412204503,NA
"ENSG00000213842.2",0.122606581182539,0.0154099224608518,0.0328126565423926
"ENSG00000227337.1",-0.0022489770582681,0.955033839143374,0.970397547161267
"ENSG00000206557.5",0.219294798386699,0.0012433216335738,0.003510958986824
"ENSG00000183813.6",0.151190220320457,0.00498598504160621,0.0121650182475715
"ENSG00000170266.15",0.0282698893222672,0.00133753456462949,0.0037505345790689
"ENSG00000223899.1",0.226557118999607,0.00124826976672043,0.00352341700336809
"ENSG00000235424.1",0.0240149725451262,0.917686289845865,NA
"ENSG00000188167.8",-0.0255525293416766,0.204569731171476,0.297077400853507
"ENSG00000275090.1",-0.0148863725448931,0.968859269509283,NA
"ENSG00000170275.14",0.0396819383808457,0.00101191557391969,0.0029155003163818
"ENSG00000173705.8",0.0446912603290927,0.105728302663847,0.171761184609889
"ENSG00000153558.13",0.115957378706923,7.33197954978218e-09,6.21133992415153e-08
"ENSG00000153560.11",-0.0179512361473671,0.0129564979239003,0.0282092724730972
"ENSG00000163539.16",0.0868722977244504,4.40727093923503e-07,2.63217517109111e-06
"ENSG00000238008.1",0.247344060405804,8.8745793155173e-05,0.000320949011541991
"ENSG00000227707.1",-0.0152719158250921,0.983287169764945,NA
"ENSG00000271324.1",-0.0350082487038261,0.25644491310065,0.356351047256986
"ENSG00000271643.1",-0.0799384640726233,0.0007918689330685,0.00233709403098244
"ENSG00000271020.1",-0.0934125093624863,0.00124692729827366,0.00352052381777554
"ENSG00000170248.13",-0.0549512565317464,1.61694657675703e-07,1.05279590912996e-06
"ENSG00000226320.5",0.03317744968847,0.962674799343179,NA
"ENSG00000236452.1",0.00480751872712094,0.994225494793998,NA
"ENSG00000235534.1",0.0134401802843906,0.984054756219755,NA
"ENSG00000228767.1",0.0440413960303953,0.88613854050622,NA
"ENSG00000172995.16",0.0651415686795248,0.00232714943171837,0.00617121002891018
"ENSG00000230830.1",0.429042157939274,6.45363170177082e-17,2.93722280121696e-15
"ENSG00000144681.10",0.058418480596241,0.0333392465806475,0.0642057460296561
"ENSG00000231382.1",0.0535842277085932,0.806643745919961,NA
"ENSG00000201315.1",0.0288971341469758,0.944105331009245,NA
"ENSG00000163673.7",0.00470989778202961,0.833754877593173,0.882011931079607
"ENSG00000230067.3",0.0421719462534366,0.290405397000307,0.393960051679404
"ENSG00000279727.1",-0.00504673402149221,0.952428789168657,0.968508989945141
"ENSG00000281100.1",0.0747505008753875,0.0794365806640142,0.134826702066712
"ENSG00000168016.13",0.130953638460091,8.7180056091824e-12,1.34798605923553e-10
"ENSG00000234073.1",0.0139531206358659,0.943431792860082,NA
"ENSG00000210181.1",0.038145222249666,0.842263112084692,NA
"ENSG00000272334.1",0.0767565457285159,0.0842648076954892,0.141752278693383
"ENSG00000236165.1",0.00322281882072067,0.91297997175336,0.939962733395377
"ENSG00000178567.7",0.0609001535677698,1.88178834206531e-09,1.78029552984059e-08
"ENSG00000076242.14",0.0349361021934694,0.000182406672261334,0.000617858740699776
"ENSG00000224858.5",0.0952676816356758,0.0031876168693772,0.00816426185374305
"ENSG00000093167.17",-0.0367304165279392,0.0024831229371632,0.0065392015694843
"ENSG00000206645.1",0.00374331945874158,0.994338161939407,NA
"ENSG00000225558.1",0.00182651921203802,0.972468712529124,0.98169985350332
"ENSG00000199594.1",-0.00985444967572498,0.979896927560221,NA
"ENSG00000224080.1",-0.108848133106615,0.0013290268973892,0.00373067273939033
"ENSG00000271993.1",0.00322447156437839,0.917930235882256,0.943371371781397
"ENSG00000231449.1",-0.149012477721245,0.000126103297894507,0.000440718716708751
"ENSG00000271653.1",-0.0163146320618492,0.805462627917167,0.861328850740878
"ENSG00000270194.1",0.0609856144250002,0.0141014567235169,0.0303717157945247
"ENSG00000144674.16",-0.148124863851001,1.94027471097998e-25,6.03612115383287e-23
"ENSG00000230409.3",-0.0561627436865263,0.011896948036304,0.0261872639233433
"ENSG00000222208.1",0.0764478254537707,0.653100943730749,NA
"ENSG00000198590.11",0.155894290537883,1.0661430203213e-10,1.30525556777406e-09
"ENSG00000144668.11",0.24096246094117,2.68570076323806e-22,3.84628158639199e-20
"ENSG00000235257.8",0.127769767526712,2.28393689704487e-07,1.44361119328123e-06
"ENSG00000235482.1",0.13068925787126,0.0120630114185727,0.0265057222598478
"ENSG00000236411.1",0.0936251160603701,0.0136928816447312,0.0296144523282217
"ENSG00000144677.14",0.0642466340646262,0.00180195719543461,0.004899954996497
"ENSG00000136059.14",0.104371027655511,1.20459250299721e-10,1.45868411214126e-09
"ENSG00000187091.13",0.0658565336470637,5.8442207794043e-06,2.74276618372771e-05
"ENSG00000200579.1",-0.0310917715233682,0.9034631766173,NA
"ENSG00000008226.19",0.16617373632844,3.21621611378201e-11,4.35445932077301e-10
"ENSG00000231668.2",0.0403869668078954,0.926680408498675,NA
"ENSG00000060971.17",0.0217793741338988,0.0507409085837133,0.0922193225963884
"ENSG00000201965.1",-0.0282790388920359,0.782809820420945,NA
"ENSG00000172936.12",0.0658774469180259,1.30324598199801e-05,5.64063066191025e-05
"ENSG00000172939.8",-0.0773112219127442,2.21599617707805e-19,1.75444827552791e-17
"ENSG00000172940.11",-0.0319827131569284,0.322636765092348,0.428008418343793
"ENSG00000237982.1",-7.80677534075441e-05,0.999645129579137,NA
"ENSG00000144671.10",0.0535107310363776,0.0649935995669206,0.113912905022838
"ENSG00000199514.1",0.01283276086181,0.961284379441423,NA
"ENSG00000230123.1",0.0339087724423599,0.908984606049455,NA
"ENSG00000093217.9",0.118558821568084,3.90084828133118e-11,5.19623952746319e-10
"ENSG00000229589.1",0.120333612471608,1.35830531281962e-08,1.09613503869237e-07
"ENSG00000114739.13",0.0516689475830109,0.00307936988713096,0.00792101348072331
"ENSG00000157036.12",0.116554256555449,4.56162647126268e-15,1.3919440320407e-13
"ENSG00000230683.1",0.199030897203497,5.31107011747101e-05,0.00020229150401332
"ENSG00000232439.1",0.0992036267777262,0.00554718762095208,0.0133722620415904
"ENSG00000183873.15",0.292462315122968,5.34729807633812e-09,4.65063389780954e-08
"ENSG00000185313.6",0.0903260353973823,0.289221913608504,0.392685194547963
"ENSG00000231243.1",0.0169987076857266,0.981590208544609,NA
"ENSG00000168356.11",0.118046377805625,0.000279303579701226,0.000908356807500264
"ENSG00000114742.13",-0.00372202123304649,0.639430791840182,0.727273248578102
"ENSG00000114745.13",-0.0316652515543073,0.000169605724494175,0.000578696025029205
"ENSG00000168026.18",0.0325842510148483,0.0424760600497052,0.0792063836099882
"ENSG00000144655.14",0.0352830179037723,0.0491980975617171,0.0897735034674223
"ENSG00000283849.1",0.0693511729577915,0.0694370377389377,0.120488404257501
"ENSG00000214305.4",-0.00305557207903407,0.994805134547188,NA
"ENSG00000168334.8",0.0195758001146908,0.590537291427401,0.684369111370802
"ENSG00000215034.4",0.102517032899965,0.581112436461721,NA
"ENSG00000168329.13",0.165970473465538,0.000119887416624969,0.000421049833886254
"ENSG00000270367.1",0.0698652288140448,0.678007387598819,NA
"ENSG00000179934.6",0.025708621005169,0.849366476828378,NA
"ENSG00000228168.1",0.0587130640313885,0.420881319540131,0.528620365709827
"ENSG00000238267.1",-0.0304338170293493,0.796330345511939,NA
"ENSG00000223668.1",0.0766886308572781,0.0912012307817123,0.151459942250122
"ENSG00000144659.10",-0.0790861367706851,3.12940572607109e-16,1.21933301948233e-14
"ENSG00000168028.13",-0.0363385760570883,0.000459073152268402,0.00142891906642591
"ENSG00000202363.1",0.12851848925364,2.49390094526153e-05,0.000101697000960722
"ENSG00000168314.17",0.0636589020798358,0.145841514201367,0.224435317451198
"ENSG00000230757.1",0.114599290178866,0.350954024113119,NA
"ENSG00000170011.13",0.217175192859211,4.46212183085656e-21,4.90726797800993e-19
"ENSG00000201570.1",0.0259733190017683,0.968799597101157,NA
"ENSG00000280739.2",0.031938797310519,0.0994125797635393,0.163079547814515
"ENSG00000265327.2",0.03868029382222,0.792414686704285,NA
"ENSG00000202517.1",0.02031011548417,0.951919375279389,NA
"ENSG00000114784.3",-0.00912264537464913,0.303390850101696,0.407696874883312
"ENSG00000223797.5",-0.0369291163752203,0.0407067878871689,0.0763337950017393
"ENSG00000230274.1",0.19899313018678,0.0160214358235726,0.0339420596017739
"ENSG00000168032.8",0.0530571238695858,0.0240810678418773,0.0484251278749883
"ENSG00000188846.13",-0.00833686115148355,0.297783190019151,0.401702941282857
"ENSG00000177873.12",-0.00798107302255006,0.521497653643157,0.622078958032927
"ENSG00000199906.1",0.065978966359456,0.303426181665902,0.407727349950807
"ENSG00000177842.11",0.0296049941237762,0.0137963587354711,0.0298082384023792
"ENSG00000172888.11",0.000416773603568505,0.955068947679768,0.970397547161267
"ENSG00000234067.1",0.188585377016893,0.0669216215884771,0.116853550040398
"ENSG00000226845.1",0.139712321015722,0.00095133529087022,0.00275623782392655
"ENSG00000226302.1",0.117106894749059,0.000525231148906628,0.00161124555514264
"ENSG00000229072.1",0.0446362806768527,0.786477684736531,NA
"ENSG00000234287.1",0.0202682803310197,0.475236952956526,0.5797297117213
"ENSG00000231873.1",0.205029348877367,0.018784561441486,0.0389758482504188
"ENSG00000233096.1",0.0241478834741959,0.916125219772322,NA
"ENSG00000233919.1",-0.00450601380788165,0.993705142909126,NA
"ENSG00000275256.1",0.0170072146292934,0.975317752370929,NA
"ENSG00000168036.16",-0.0106137125824703,0.0773345019043546,0.131912003327723
"ENSG00000168038.10",0.0229082283853298,0.243455202045302,0.342103736325982
"ENSG00000252409.1",-0.0166516435169764,0.963391343699315,NA
"ENSG00000222942.1",0.00267786055155142,0.995752902600281,NA
"ENSG00000223513.1",-0.0188281951371785,0.962573210162385,NA
"ENSG00000234270.1",0.0363545468292696,0.908191592615993,NA
"ENSG00000235339.1",-0.00375871510905818,0.985771639302288,NA
"ENSG00000182606.14",0.043147594077632,0.0181051176222634,0.0377532650710021
"ENSG00000229339.1",0.0275563855380697,0.891391716148555,NA
"ENSG00000234562.1",-0.0145876981341505,0.892959853286873,0.926156989586163
"ENSG00000222872.1",0.0481865251670891,0.473217185202837,0.577900301629312
"ENSG00000187094.11",-0.144493519341751,0.00131187116827195,0.003685798644627
"ENSG00000281160.1",-0.0134041156546511,0.929927575067174,NA
"ENSG00000231280.1",0.098239520594894,0.436578893379313,NA
"ENSG00000229572.1",0.0139988337148957,0.943994503127977,NA
"ENSG00000157093.8",-0.0826905970619688,0.518475903054159,NA
"ENSG00000235787.1",0.069749809860297,0.434563992336359,NA
"ENSG00000114812.12",-0.02835737058814,0.219747638159247,0.3149879067796
"ENSG00000232354.8",-0.0667856198628648,0.0195133061311568,0.0403088187360899
"ENSG00000093183.13",-0.0695434953772562,1.58621742445806e-12,2.88446298353906e-11
"ENSG00000008324.11",-0.0351568016344599,0.00481147901659139,0.0117811769264152
"ENSG00000114857.17",0.089496175084504,1.30790623495636e-19,1.08620264456183e-17
"ENSG00000230084.5",0.0577893603814548,0.00146841401359683,0.00407726882896429
"ENSG00000114853.13",-0.137497166888328,4.927942204187e-20,4.41091893459772e-18
"ENSG00000240203.3",0.139202867145139,0.0617100003670221,0.108952496039834
"ENSG00000157119.11",-0.049904268087586,0.0165318647063913,0.0348880919794385
"ENSG00000010282.14",0.0810405247311036,2.33220531650978e-05,9.56115164298915e-05
"ENSG00000230970.3",0.126487353498506,0.0001333425490027,0.00046355561080095
"ENSG00000244607.5",0.0347033691774461,0.222077510607577,0.317621110710517
"ENSG00000173811.10",0.13250469367548,7.81094202588679e-06,3.57212581464874e-05
"ENSG00000225611.1",-0.12424319860971,0.0328774008092935,0.0634490319385437
"ENSG00000181061.13",0.00082733976252676,0.950597801843117,0.967135418312414
"ENSG00000144648.15",0.0381659833739787,0.216792889116857,0.311639778105483
"ENSG00000235288.3",0.122223290995503,0.0902508890033821,0.150191313141351
"ENSG00000273328.5",0.131015391463001,0.000547392848943477,0.00167190898308111
"ENSG00000180432.5",-0.0163666505112056,0.738292382166478,0.80838613036632
"ENSG00000236459.1",0.138376417751814,0.024668322080353,0.0494240715286461
"ENSG00000182983.14",0.163268899700765,9.01202508123853e-21,9.21887251405553e-19
"ENSG00000206552.4",0.13154911992718,0.157235103612393,0.239037397480444
"ENSG00000240747.7",0.13628016645996,4.7839260724336e-06,2.29120763721801e-05
"ENSG00000144649.8",0.144029779746085,3.1883639127191e-06,1.58547299937574e-05
"ENSG00000232375.1",0.011108760888098,0.933983080336121,NA
"ENSG00000144647.5",-0.0803797579934627,3.41316602619795e-05,0.000135180001059706
"ENSG00000227245.1",0.00734186458483597,0.83889767370291,0.886027065447209
"ENSG00000163788.13",0.0542767381855137,5.75450770009093e-08,4.11429829715344e-07
"ENSG00000241939.3",0.105049058457597,0.485962337932759,NA
"ENSG00000271941.1",0.066504744213308,0.00300836117464504,0.00775693543495136
"ENSG00000234617.1",-0.0153542779556262,0.609043285932334,0.700399778822184
"ENSG00000160746.12",0.0229897807682669,0.0174611598856591,0.0365666442448555
"ENSG00000251811.1",0.00335777743583548,0.996064112242484,NA
"ENSG00000223916.1",0.0296713013806213,0.627722646498708,0.71731782545976
"ENSG00000011198.7",-0.092777943131557,3.11254744855531e-11,4.22653250884103e-10
"ENSG00000235886.1",-0.00158167329253847,0.996773236440792,NA
"ENSG00000271192.1",-0.00552453466129132,0.988405405860193,NA
"ENSG00000272121.1",0.224493159361646,0.0708143248395711,0.122456262171595
"ENSG00000280435.1",0.0476141268296072,0.556713010460412,0.654301255375165
"ENSG00000261786.1",-0.00256956816656071,0.95999581684959,0.973439020905795
"ENSG00000173769.4",0.230739545701163,0.0113805705272575,0.0252142549573584
"ENSG00000271937.1",0.18180614624668,3.76305036939002e-07,2.27840608893e-06
"ENSG00000179152.19",-0.00229088965753878,0.882555834859631,0.918826424564049
"ENSG00000225873.3",0.129299907950495,1.0746713235249e-05,4.7469683424185e-05
"ENSG00000283036.2",0.158720537818408,0.0322420020194376,0.0624209343350359
"ENSG00000185219.16",0.0462823713740235,7.24062077977281e-07,4.12143655514254e-06
"ENSG00000178917.15",0.0341241042431254,0.00839425485471521,0.0192751424630149
"ENSG00000214825.2",0.0267682982160062,0.94962876570973,NA
"ENSG00000196345.12",0.0558716763081882,0.000261795589749259,0.000857823803995359
"ENSG00000236869.1",0.0890108241456359,0.00128306606732006,0.00361305932773348
"ENSG00000144792.9",0.1204255926745,2.77912761613397e-10,3.1083592216135e-09
"ENSG00000214820.3",0.0140209475947805,0.541289434566861,0.640115264421882
"ENSG00000186448.14",-0.066496946916031,3.56819660016783e-12,5.9915580535283e-11
"ENSG00000233509.2",0.00680577445215707,0.876325589799239,0.914141776630006
"ENSG00000169981.10",-0.0385939225505617,0.000160922748286859,0.000551287871363754
